,source,text,message,sex,decent,moral,person
669,https://vk.com/degradination?w=wall-39439883_4010534,Никто не знает имён забытых героев... Память о них стёрта,"[id100596343|Алексей], и сгорели",male,decent,moral,imperson
670,https://vk.com/degradination?w=wall-39439883_4010534,Никто не знает имён забытых героев... Память о них стёрта,"В совке полет в космос считалось худшим и мучительным наказанием, чем ссылка в гулаг или расстрел.",male,decent,moral,imperson
671,https://vk.com/degradination?w=wall-39439883_4010534,Никто не знает имён забытых героев... Память о них стёрта,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%81%D0%BE%D0%BA_%D0%BF%D0%BE%D0%B3%D0%B8%D0%B1%D1%88%D0%B8%D1%85_%D0%BA%D0%BE%D1%81%D0%BC%D0%BE%D0%BD%D0%B0%D0%B2%D1%82%D0%BE%D0%B2

Ващета космонавты действительно гибли и тайны из этого, почему-то, не делали.",male,decent,moral,imperson

,source,text,message,sex,decent,moral,person
0,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,алиэкспресс?,male,decent,moral,imperson
1,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,загадочные,male,decent,moral,imperson
2,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Ждем когда пиндостан опять обвинит в этом русских хакеров...,male,decent,moral,imperson
3,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Оспа,male,decent,moral,imperson
4,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,может они рассылают лекарство против ковид,male,decent,moral,imperson
5,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Пиндосы и их японские подстилки уже обвинили Россию в этом?,male,decent,immoral,imperson
6,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Подарочные посылки,male,decent,moral,imperson
7,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Новый штамп распространяют 😄 Молодцы китайцы 👍,male,decent,moral,imperson
8,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Мыши?,female,decent,moral,imperson
9,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Работайте братья.,male,decent,moral,imperson
10,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Из Китая с любовью 😁,female,decent,moral,imperson
11,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Сами и отпровляют потом винить других будут,male,decent,moral,imperson
12,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Коронавирус! Из Китая с любовью!,male,decent,moral,imperson
13,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Китай спамит .. а за евро уже 88 деревянных дают ...,female,decent,moral,imperson
14,https://vk.com/ria?w=wall-15755094_29220407,В Японию и США стали приходить загадочные посылки из Китая,Последнее китайское предупреждение. Молитесь господа буржуины.,male,decent,immoral,imperson
15,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",сдохнем так сдохнем,female,decent,moral,imperson
16,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","Перевожу - "" эх, а так бизнес хорошо шел """,male,decent,moral,imperson
17,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","Ну пока предпосылок и нет. Там такие специалисты работают,что просто слов нет!",male,decent,moral,imperson
18,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Это ещё не конец! Да и «Зима близко!»🐺,male,decent,moral,imperson
19,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Всемирная организация заболеваний.....,male,decent,moral,imperson
20,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",https://yandex.ru/video/touch/preview?filmId=354812983222091830&url=http%3A%2F%2Fok.ru%2Fvideo%2F1532093926025&text=%D0%91%D0%B0%D0%BD%D0%B4%D0%B0%20%D0%9A%D0%B0%D0%B4%D1%8B%D1%80%D0%BE%D0%B2%D0%B0%20%D1%80%D0%B5%D0%B6%D0%B5%D1%82%20%D0%B3%D0%BE%D1%80%D0%BB%D0%BE%20%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%BC%20%D1%81%D0%BE%D0%BB%D0%B4%D0%B0%D1%82%D0%B0%D0%BC&path=sharelink,male,decent,moral,imperson
21,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Единая росия,male,decent,moral,imperson
22,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","Ясное дело! Сколько бабла ещё не попилено! Сколько проблем, жертв и кризисов под корону не списано!",male,decent,moral,imperson
23,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Ну началось!,male,decent,moral,imperson
24,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Кто бы сомневался (((,female,decent,moral,imperson
25,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Придумали себе работку,female,decent,moral,imperson
26,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","ВОЗ в этом году  ""капитан очевидность""",female,decent,moral,imperson
27,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","пандемия у росиян будет длиться, пока жулики и царь на троне ..",female,decent,immoral,imperson
28,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",И по ..уй .,male,obscene,moral,imperson
29,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",как вы збли с этой хутой,male,obscene,moral,person
30,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Как угодно Господу...,male,decent,moral,imperson
31,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго","Пока все не переболеют, кто сам, кто с вакциной - проблема массового заболевания ковидом не решится.",male,decent,moral,imperson
32,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",План по продажам масок и перчаток не выполнен,male,decent,moral,imperson
33,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Это их корова,male,decent,moral,imperson
34,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Удобная штука . Власть тупая и не может граждан обеспечить жильем и заработком ..это коронавирус виноват,male,decent,moral,imperson
35,https://vk.com/ria?w=wall-15755094_29220220,"В ВОЗ считают, что пандемия коронавируса продлится еще долго",Кто бы сомневался!😷🤣,female,decent,moral,imperson
36,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Дело темное, но меня, например, смущает другое: почему никто не задается вопросом, что в РФ есть такие компании, как ЧВК (частная военная компания). Что, стало модно в России готовить частных боевиков, готовых воевать на частной основе? Считаю правильным задержание такой группы, как на земле Беларуси, так и на территории России.",male,decent,moral,imperson
37,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,усатый 3%,female,decent,moral,imperson
38,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батька победит,male,decent,moral,imperson
39,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Держись батька😃,male,decent,moral,person
40,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,https://youtu.be/0dTIW5DCqa4 а как Лукашенко за это ответит,male,decent,moral,imperson
41,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батька всё разрулит,male,decent,moral,imperson
42,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Думаю руководство Беларуси сделало соответствующие выводы. Визовый режим вопрос времени,male,decent,moral,imperson
43,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Дайте мне тапок я его прихлопну!,male,decent,moral,imperson
44,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Этот абсурд даже комментировать сложно. Где хоть какой-то фактаж? 
Все, что было показано - фотки презервативов... не похоже на основание для обвинений.",female,decent,moral,imperson
45,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Ну и что Рыгорович прокомментировал по делу?Где дополнительная информация,которая доказывает виновность этих людей?Чушь!",female,decent,moral,imperson
46,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"луке надо давно было объявить себя царём БелыяРоссии - и прекратить все эти цырки с ""выборами"".))))",male,decent,moral,imperson
47,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Паранойя у бацьки при каждом шорохе.А как он хотел,народ гнобил теперь страшно.",female,decent,moral,imperson
48,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,да тракториста на мерсе не объедешь как он переиграл бывшего разведчика теперь на новый срок будет денег просить,male,decent,moral,imperson
49,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Киевская Русь, она же Древнерусское государство со столицей Киев, она же сегодняшняя Украина со столицей Киев, а ты продолжай верить в сказки кремлевских гномов о каких то старших братье-россиянах. Это все у них от комплекса неполноценности, не могу смириться с тем фактом что киевляне пришли в Москву и научили местных аборигенов пользоваться ложкой и смывать воду в клозете.",male,decent,immoral,imperson
50,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Совсем поехал головой.,male,decent,immoral,imperson
51,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Теперь ненавидеть нужно Белоруссию?,male,decent,moral,imperson
52,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"«Конечно виноваты»
 в чем?!",male,decent,moral,imperson
53,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батька дави мы все стобой),male,decent,moral,imperson
54,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Таракан начал что-то подразумевать😂,male,decent,moral,imperson
55,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Путин против колорадского жука решил пойти, в крысу сыграть",male,decent,moral,imperson
56,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Дэбил усатый ,его же теперь свои за печенюшки порвут,был колхозником и им и сдохнет придурь",male,decent,immoral,imperson
57,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Батька,а батька?Ах ты ж
сучка крашеная !",male,decent,immoral,imperson
58,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"У Батьки жопа горит, чует что сместят если его то хана ему",male,decent,moral,imperson
59,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батька организуй им экскурсию в Киев👍 почему ватники защищают Пригожина и его псов? Ведь они нарушают ук рф,male,decent,immoral,imperson
60,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Далбёб,male,obscene,immoral,imperson
61,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Эх батька, на всех Ростов не припасен. Д.б.",male,decent,moral,imperson
62,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"ранее в теории были уже в РБ и их искали, а сейчас оказывает только готовятся...",male,decent,moral,imperson
63,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батька совсем головой поехал?,female,decent,immoral,imperson
64,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Расстреляйте их, хоть нос утрёте наглецам, они думают им всё дозволено.",male,decent,immoral,imperson
65,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,https://yandex.ru/video/touch/preview?filmId=354812983222091830&url=http%3A%2F%2Fok.ru%2Fvideo%2F1532093926025&text=%D0%91%D0%B0%D0%BD%D0%B4%D0%B0%20%D0%9A%D0%B0%D0%B4%D1%8B%D1%80%D0%BE%D0%B2%D0%B0%20%D1%80%D0%B5%D0%B6%D0%B5%D1%82%20%D0%B3%D0%BE%D1%80%D0%BB%D0%BE%20%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%BC%20%D1%81%D0%BE%D0%BB%D0%B4%D0%B0%D1%82%D0%B0%D0%BC&path=sharelink,male,decent,moral,imperson
66,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"В комментариях,в основном эмоции.А по делу,не совсем всё понятно.Да и не бывает дыма без огня.",male,decent,moral,imperson
67,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Маразм крепчал, годы шли , борода колосилась((((",male,decent,moral,imperson
68,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Хохол наконец то показал себя.,male,decent,moral,imperson
69,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Батьке бы опомнится.,female,decent,moral,imperson
70,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,А зачем перед выборами президента приехали? А ведь выборы президента Беларуси будут 9 августа. Подождать десять дней вполне и могли. Что-то тут не то.. очень странная история. Причём со стороны тех кто командует этими людьми. Может они на коломойских натаньяху работают в интересах США и Израиля? Очень мутная история...,male,decent,moral,imperson
71,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Полностью одобряю, надо полностью опорочить нашу Российскую власть, они хуже нацистов.",male,decent,immoral,imperson
72,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Они не первые и не последние,male,decent,moral,imperson
73,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Еще не хватало ,против любимого Лукашенко выступать. Белорусы сами разберутся .",female,decent,moral,imperson
74,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"На кого тянет этот вечный батька ,на кого батон крошит ?",male,decent,moral,imperson
75,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,отдайте бандитов Украине .. будет весело .. 😁,female,decent,immoral,imperson
76,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Конечно, на батьку с презиками - это мощно!",female,decent,moral,imperson
77,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Лукашенко подло поступает обвиняет и шантажирует Россию и издевается над россиянами ради своей политической карьеры,male,decent,immoral,imperson
78,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Какой же он МУТНЫЙ- этотЛукашенко....,female,decent,immoral,imperson
79,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,У Батько фляга свистит на старости?....,male,decent,immoral,imperson
80,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Картофельный барон обожрался картофельного смузи)),male,decent,moral,person
81,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,Лукашенко научит Родину любить👍🏻,male,decent,moral,imperson
82,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,пора психолога ему посетить,female,decent,moral,imperson
83,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Бульбаш как утопающий хватается за любую соломинку, пытаясь усидеть на троне.",male,decent,moral,person
84,https://vk.com/ria?w=wall-15755094_29219986,Лукашенко прокомментировал задержание россиян в Белоруссии,"Удивляюсь россиянами,которые здесь БАТЬКУ ругают.Какое вам дело до другой страны?Вы сначала разберитесь у себя.Ни один белорусский ""оппозиционер"" здесь не высказался,а русские в каждой бочке затычка.",male,decent,moral,imperson
85,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,https://youtu.be/0dTIW5DCqa4 не дзюба но всё же,male,decent,moral,imperson
86,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Да ну на...,male,decent,moral,imperson
87,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Красава 👍,male,decent,moral,imperson
88,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,За то что азмуна в раздевалке пежил🤣,male,decent,moral,imperson
89,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Дрищ,male,decent,moral,person
90,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,А как же маморин и какаев и чипсоед?),male,decent,moral,imperson
91,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,"Лучший парень в селухе 😂 если он лучший тогда рпл это не дно, а бездоное яма",male,decent,moral,imperson
92,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,"Какой футбол, такой же и лучший футболист",male,decent,moral,imperson
93,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Не верю!!!,female,decent,moral,imperson
94,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Жди пьянки.,male,decent,moral,imperson
95,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Величие нашего футбола в этом куске дуба😂,male,decent,immoral,imperson
96,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,это позор,male,decent,moral,imperson
97,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,От туда откуда Зюба голы забивает..забьет любой дворовый футболист лет 12.,male,decent,moral,imperson
98,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Красавчик. Поздравляю💕💫⚽🎻🎷🍀,female,decent,moral,imperson
99,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Дзюба - красава!!!,male,decent,moral,imperson
100,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,поговорите-ка ещё тут у меня...,female,decent,moral,imperson
101,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Вот молодец! Пинать мячик - это настоящее достижение,female,decent,moral,imperson
102,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,А какой части России? Случаем не Чукотки,male,decent,moral,imperson
103,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Какой чемпионат- такие и лауреаты,male,decent,moral,imperson
104,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,👏👏👍👍❤💋,female,decent,moral,imperson
105,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Самый лучший из самых худших!,male,decent,moral,imperson
106,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,🇷🇺🇷🇺🇷🇺👍,male,decent,moral,imperson
107,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,"Ещё можно...... Лучший из худших, самых худших сэр! С отличием!",male,decent,moral,imperson
108,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Клоунада всё продолжается...нашли лучшего🤣,female,decent,moral,imperson
109,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Матч ТВ присудил 😂😂😂он так то тоже собственность Газпрома 🤮🤮🤮🤮🤮,male,decent,moral,imperson
110,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Дзюбе пороа давно уже золотого мяча дать а не тем мессям,male,decent,moral,imperson
111,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Распаренный за бабки Газпрома клоун. Не более.,male,decent,immoral,imperson
112,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,А кто это?,male,decent,moral,imperson
113,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Имбецил...королевство кривых зеркал...,male,decent,immoral,imperson
114,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,а в лиге чемпионов и лиге европы худший 😂,female,decent,moral,imperson
115,https://vk.com/ria?w=wall-15755094_29219870,Дзюба признан лучшим футболистом чемпионата России,Зажравшиеся неудачники,male,decent,immoral,imperson
116,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",🤣,male,decent,moral,imperson
117,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Казак с синдромом вахтера. Кормятся из бюджета кстати,male,decent,immoral,imperson
118,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Ряженные животные.,male,decent,immoral,imperson
119,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Фигня -вот если бы вместо нагайки стаканчик был -посадили,male,decent,moral,imperson
120,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",как так и это в святом Крыму? быть такого не может,male,decent,moral,imperson
121,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Все правильно сделал 👍
Ибо нехрен снимать, хайпожоры",male,decent,immoral,imperson
122,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","При этом, по ее словам, заявлений в полицию по данному инциденту не поступало. а это означает , что люди скорее всего пришли через огорождение и нелегально хотели войти на пляж",male,decent,moral,imperson
123,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Ведут себя как надзиратели .. Ужас.. И за что налетели?! Берега моря теперь выкупать надо?!,female,decent,moral,imperson
124,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",На своем поле каждый суслик - агроном.,male,decent,moral,imperson
125,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Ограниченная инфа,male,decent,moral,imperson
126,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Предисторию..... Нефиг хайп ловить! Стыдно, РИА",male,decent,moral,imperson
127,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Шакал,male,decent,immoral,imperson
128,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Набутылить,male,decent,moral,imperson
129,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Ужасно, это как надо было довести человека 😒",female,decent,moral,imperson
130,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Охранники они везде борзые, пока по 203 статье не пойдут, потом становятся хлюпиками",male,decent,immoral,imperson
131,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Инфа сразу делает охрану в негативе, а семью жертвой",male,decent,moral,imperson
132,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Булыжник и по черепу, пока он там отпоясывался.",male,decent,moral,imperson
133,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Это что за покемон,male,decent,moral,imperson
134,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Прально сделал. К вам в дом придут, вы как отреагируете?",male,decent,moral,imperson
135,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его","Быки опять засняли только момент, когда их 
прогнали😂😂😂",male,decent,moral,imperson
136,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",А где видео их поведения?,male,decent,moral,imperson
137,https://vk.com/ria?w=wall-15755094_29219678,"В Крыму вооруженный нагайкой охранник выгнал с пляжа семью с ребенком. Мужчина также выбил из рук женщины телефон, когда она снимала его",Поднимет имидж Крыма как курорта,male,decent,moral,imperson
